time,pelvis_pitch_deg,head_pitch_deg,thigh_pitch_lt_deg,shank_pitch_lt_deg,contact_lt,foot_pitch_lt_deg,thigh_pitch_rt_deg,shank_pitch_rt_deg,contact_rt,foot_pitch_rt_deg,lumbar_flexion_deg,hip_flexion_lt_deg,knee_flexion_lt_deg,ankle_dorsiflexion_lt_deg,hip_flexion_rt_deg,knee_flexion_rt_deg,ankle_dorsiflexion_rt_deg
0.655,0.7638762232,6.422773622,13.83624418,0.4115716565,1000,2.311510359,1.452237178,-50.00026836,0,-59.56830455,2.668718517,12.98123361,13.40568449,1.907614954,0.1382816775,52.39914484,-8.910457833
0.66,0.6890076103,6.435461827,13.30793682,-0.06839157852,1000,2.176585042,2.497044966,-49.99298053,0,-59.41715207,2.643657283,12.52621421,13.35521891,2.252594756,1.27628983,53.52167013,-8.837285908
0.665,0.6203555912,6.433534631,12.76832739,-0.5287411582,1000,2.050610016,3.523549012,-49.89721863,0,-59.09491915,2.6192268,12.05312712,13.27433751,2.586615202,2.390062444,54.51998114,-8.677684122
0.67,0.5590934546,6.415924493,12.21898109,-0.9716598044,1000,1.930741529,4.529650031,-49.71291488,0,-58.6210433,2.596824374,11.56244592,13.16667497,2.909070207,3.475725004,55.39095348,-8.442039743
0.675,0.5058947528,6.381962194,11.66115505,-1.399346823,1000,1.81458014,5.513730879,-49.44029951,0,-58.0117479,2.577205813,11.05491827,13.03562042,3.219810564,4.530517801,56.13263142,-8.1400108
0.68,0.4609754191,6.331426045,11.09572245,-1.813888954,1000,1.700133692,6.474550805,-49.08005044,0,-57.27958095,2.560489987,10.53143195,12.88411213,3.518975237,5.552674629,56.7441499,-7.780741976
0.685,0.424152416,6.264567816,10.5231124,-2.217177624,1000,1.585782617,7.411101425,-48.63336374,0,-56.43339055,2.546211447,9.992870502,12.71448778,3.806873366,6.541227064,57.22561228,-7.372939467
0.69,0.3949131214,6.182107078,9.943309886,-2.610875306,1000,1.470252514,8.322444853,-48.10193197,0,-55.47869488,2.533418002,9.440012632,12.52843848,4.083924011,7.495763533,57.57792597,-6.924796597
0.695,0.372495597,6.08520083,9.355939484,-2.996423794,1000,1.352587748,9.207573657,-47.48785172,0,-54.41842541,2.520812453,8.873504835,12.32708562,4.350639217,8.416188908,57.80264741,-6.443849426
0.7,0.3559696502,5.975392111,8.760435882,-3.375079589,1000,1.232123936,10.0653331,-46.79348449,0,-53.25393673,2.50692217,8.293924684,12.11117112,4.607632769,9.302538344,57.90188422,-5.936843672
0.705,0.3443198262,5.854541477,8.156268769,-3.747962311,1000,1.108451633,10.89440941,-46.02126797,0,-51.98609593,2.490283766,7.701904322,11.88131649,4.8556325,10.15485053,57.87822213,-5.409694302
0.71,0.3365277314,5.724746373,7.543166165,-4.116098446,1000,0.9813673011,11.69336659,-45.17350156,0,-50.61624304,2.469622401,7.098261592,11.63827941,5.095474623,10.97308739,57.7346428,-4.867559647
0.715,0.3316298284,5.588257426,6.921285964,-4.480453704,1000,0.8508216298,12.46070487,-44.25213732,0,-49.14685028,2.443982806,6.484111898,11.38315208,5.328083741,11.75709889,57.47439882,-4.315002283
0.72,0.3287534859,5.447394156,6.291305438,-4.841952523,1000,0.7168738832,13.19491671,-43.25861058,0,-47.58181044,2.412787721,5.860927213,11.11747012,5.55444639,12.50660969,57.10083167,-3.756194004
0.725,0.3271313175,5.304465713,5.654425126,-5.20149246,1000,0.5796572688,13.89453386,-42.19374562,0,-45.92641136,2.37581991,5.230537127,10.84323623,5.775591457,13.22122221,56.61716416,-3.195133432
0.73,0.3261017851,5.161698574,5.012301524,-5.559951231,1000,0.4393544105,14.55816964,-41.05775248,0,-44.18708081,2.333166837,4.595076429,10.56286943,5.992574418,13.90043521,56.02631098,-2.635822358
0.735,0.3250966134,5.021175172,4.366934383,-5.918180288,1000,0.296179796,15.18456533,-39.85030483,0,-42.37100997,2.285150979,3.956902405,10.27909737,6.206455557,14.54368838,55.33074019,-2.082380684
0.74,0.3236238981,4.884782963,3.720532081,-6.276988967,1000,0.15036923,15.77263784,-38.57067434,0,-40.48574172,2.232273206,3.318493848,9.994816894,6.418275713,15.15042099,54.53239497,-1.53908852
0.745,0.3212490423,4.75417594,3.075373671,-6.637127729,1000,0.002173333944,16.32152657,-37.21789978,0,-38.53879402,2.175172217,2.682346721,9.712948818,6.629034825,15.72013934,53.63268212,-1.010360513
0.75,0.317576969,4.630752098,2.433682644,-6.999272878,1000,-0.1481397562,16.83063456,-35.79097482,0,-36.53734447,2.114600879,2.050876341,9.436303403,6.839680702,16.25248227,52.6325254,-0.5006480712
0.755,0.3122529751,4.515645468,1.797515285,-7.364017402,1000,-0.3002788885,17.29966152,-34.28904723,0,-34.48798566,2.051432522,1.426312606,9.167463819,7.051106207,16.74726379,51.53248319,-0.01427079875
0.76,0.3049838165,4.409737109,1.168670495,-7.731871013,1000,-0.4539264246,17.72862898,-32.71161602,0,-32.39656439,1.986685318,0.8105933272,8.908697572,7.264153039,17.20449044,50.33291798,0.4447889332
0.765,0.2955729982,4.31367582,0.54862374,-8.103266066,1000,-0.6087371249,18.11789839,-31.05872506,0,-30.26809035,1.921539643,0.2052651945,8.66189538,7.479618204,17.62436112,49.03421438,0.8731234457
0.77,0.2839618914,4.227906419,-0.06152423286,-8.478572269,1000,-0.7643447986,18.46818058,-29.33114246,0,-28.10672781,1.857333844,-0.3886076785,8.428531606,7.698260661,18.0072582,47.63702739,1.26812282
0.775,0.2702710048,4.152701018,-0.6610892358,-8.858115971,1000,-0.9203681123,18.78053458,-27.53049791,0,-25.9158653,1.795539661,-0.9705265891,8.209637372,7.920812505,18.35373446,46.14252556,1.628137229
0.78,0.2548378338,4.088185939,-1.249834899,-9.242200944,1000,-1.076419384,19.05636262,-25.6593654,0,-23.69825735,1.737723234,-1.540626552,8.00578511,8.147988441,18.66450653,44.55261292,1.952551431
0.785,0.2382417981,4.034363003,-1.827989048,-9.631126351,1000,-1.232117132,19.2974022,-23.72129478,0,-21.45621364,1.685488558,-2.099716276,7.817085097,8.380488789,18.94046318,42.87012231,2.241779684
0.79,0.2213092798,3.99112294,-2.396244332,-10.02519631,1000,-1.38709652,19.5057163,-21.72079928,0,-19.19180599,1.64041611,-2.649283566,7.643189528,8.618996907,19.1826924,41.09897439,2.49719998
0.795,0.205096429,3.958254643,-2.95573663,-10.42471721,1000,-1.541026043,19.68367317,-19.66331511,0,-16.90706528,1.604002341,-3.191457908,7.483306686,8.864158871,19.39251739,39.24429506,2.721056836
0.8,0.1908530258,3.935447058,-3.507983196,-10.82998643,1000,-1.693621293,19.83391482,-17.55514742,0,-14.60415381,1.577597492,-3.728916674,7.336247287,9.116558389,19.57153146,37.31249461,2.916349747
0.805,0.1799693746,3.922290226,-4.054773835,-11.24128154,1000,-1.844663102,19.95932201,-15.40343474,0,-12.28551367,1.562344202,-4.264730628,7.20051898,9.376688595,19.72163388,35.31133695,3.086729965
0.81,0.1739081097,3.918276706,-4.598015621,-11.65885226,1000,-1.994017623,20.06299054,-13.21612721,0,-9.953998383,1.55912463,-4.802150516,7.074471107,9.644925183,19.84507521,33.25000546,3.236392408
0.815,0.1741245281,3.922801028,-5.139549663,-12.0829214,1000,-2.141658053,20.14821759,-11.00197942,0,-7.612994934,1.568514283,-5.344355005,6.956477824,9.921507342,19.94450466,31.13916545,3.369960471
0.82,0.1819868999,3.935163567,-5.680973716,-12.51369868,1000,-2.287692924,20.21850486,-8.770527433,0,-5.266530747,1.590756622,-5.894202889,6.845129789,10.20652504,20.02301332,28.99100364,3.492347912
0.825,0.1987021757,3.95457672,-6.223503996,-12.95140223,1000,-2.432393962,20.27758275,-6.532040354,0,-2.919361493,1.625756392,-6.454025993,6.739395986,10.49991446,20.08417243,26.81924198,3.608602308
0.83,0.2252365014,3.980174041,-6.767900546,-13.39627876,1000,-2.576220538,20.32945331,-4.297450529,0,-0.5770395228,1.67307287,-7.025476667,6.638721713,10.8014554,20.13207594,24.63912696,3.723744095
0.835,0.2622299627,4.011021848,-7.314468053,-13.84861749,1000,-2.719846709,20.37842283,-2.07824765,0,1.754030809,1.731915199,-7.6094411,6.543045129,11.11075972,20.1713618,22.46734344,3.842584861
0.84,0.3099229554,4.046136076,-7.863116646,-14.30875265,1000,-2.864188284,20.42909722,0.113648419,0,4.066539596,1.801143981,-8.206022423,6.452741818,11.42724827,20.20717287,20.32183168,3.969531933
0.845,0.3681138418,4.084501984,-8.413450805,-14.77706146,1000,-3.010431964,20.48632934,2.26601987,0,6.352216126,1.879305898,-8.814582991,6.368535348,11.75012044,20.24503516,18.22150048,4.108391549
0.85,0.4361571491,4.125102146,-8.964836553,-15.25396103,1000,-3.160067125,20.55510456,4.366463943,0,8.601772833,1.96469342,-9.43380631,6.291426984,12.07831942,20.29064144,16.1858392,4.262192902
0.855,0.5129848391,4.166954028,-9.516413776,-15.73990933,1000,-3.314921944,20.64035097,6.402481672,0,10.80486152,2.055404442,-10.06172863,6.222682513,12.41049622,20.34955727,14.23442279,4.433048238
0.86,0.5971492414,4.209152292,-10.06706539,-16.23541553,1000,-3.477188822,20.74667122,8.361570977,0,12.95006355,2.149388353,-10.6957519,6.163870606,12.74499386,20.42686322,12.38629863,4.62203781
0.865,0.6868771874,4.250914366,-10.61536197,-16.74105629,1000,-3.649435551,20.87800402,10.2313515,0,15.0249456,2.244475981,-11.33264512,6.116930573,13.07985129,20.52676791,10.65927097,4.82912598
0.87,0.7801290548,4.291623165,-11.15950904,-17.25749543,1000,-3.83458746,21.03722601,11.9997069,0,17.01620829,2.338383084,-11.96855658,6.08424103,13.41284003,20.65222255,9.069147326,5.053154998
0.875,0.87467745,4.330860938,-11.69732055,-17.78550321,1000,-4.035887568,21.22573924,13.65494721,0,18.90993164,2.428728407,-12.59907453,6.068663157,13.74152185,20.80457368,7.629020366,5.291924216
0.88,0.9682130744,4.368426667,-12.22623061,-18.32596936,1000,-4.256854841,21.44312082,15.1859961,0,20.69190965,2.513100161,-13.21935452,6.073542094,14.06330161,20.98331242,6.348688483,5.542340688
0.885,1.058466862,4.404333562,-12.74335035,-18.87990162,1000,-4.501267404,21.68691058,16.58261706,0,22.34805197,2.589162953,-13.82430707,6.102652451,14.37543958,21.18597686,5.23429152,5.800602445
0.89,1.143339209,4.438793589,-13.24556511,-19.44841103,1000,-4.773126964,21.95260785,17.8356758,0,23.86480576,2.654788129,-14.40882904,6.160093912,14.67507031,21.40824675,4.288233509,6.062363888
0.895,1.221008602,4.47218888,-13.72965169,-20.03269594,1000,-5.076624039,22.23393162,18.9374477,0,25.22954946,2.708165696,-14.96802868,6.250168227,14.95921977,21.64426892,3.50940186,6.322822702
0.9,1.29000616,4.505037772,-14.19239513,-20.63402615,1000,-5.416096826,22.52334948,19.88196057,0,26.43093467,2.747864925,-15.49740945,6.377258541,15.22482933,21.88720085,2.893643173,6.576714106
0.905,1.349252779,4.537956297,-14.63068319,-21.25373016,1000,-5.796034306,22.81274561,20.66533432,0,27.45915949,2.772829242,-15.99298847,6.545734963,15.46873787,22.12983832,2.434347799,6.818237694
0.91,1.398063814,4.571616436,-15.04155981,-21.89317929,1000,-6.221113057,23.09403034,21.28607108,0,28.30615801,2.782325312,-16.45133799,6.75989817,15.68762624,22.36514067,2.122964842,7.040951175
0.915,1.436130035,4.606700524,-15.42223054,-22.55377813,1000,-6.696251702,23.35956007,21.74524169,0,28.96573485,2.775885212,-16.86955473,7.023975149,15.877952,22.58654162,1.949365567,7.237717211
0.92,1.463477698,4.643856613,-15.77000554,-23.23693939,1000,-7.226664801,23.60230642,22.04656497,0,29.43373493,2.75326713,-17.24514729,7.342157816,16.03587203,22.7880133,1.901998459,7.400798584
0.925,1.480408957,4.683650556,-16.08219969,-23.9440501,1000,-7.817910934,23.81589915,22.19642425,0,29.70830145,2.714447994,-17.57586509,7.718670717,16.15716483,22.96403421,1.967922711,7.522104033
0.93,1.48742785,4.726521044,-16.3560446,-24.67644799,1000,-8.475938476,23.99470383,22.20382012,0,29.79018046,2.659634374,-17.85953076,8.157829001,16.23716769,23.10963172,2.13288986,7.593534218
0.935,1.485159604,4.772737111,-16.58863769,-25.43540885,1000,-9.207104904,24.13392032,22.08023414,0,29.68295429,2.589281175,-18.09391061,8.664061942,16.27075254,23.22048998,2.381499111,7.607328669
0.94,1.474283038,4.822361519,-16.7769334,-26.22213231,1000,-10.0181649,24.22962198,21.83938191,0,29.39307869,2.504111741,-18.27664671,9.241887678,16.25233218,23.29302909,2.69737025,7.556317369
0.945,1.455491681,4.875228056,-16.91775827,-27.03771404,1000,-10.91621607,24.278718,21.49681607,0,28.92971338,2.405137638,-18.40524601,9.895849415,16.17589518,23.32441264,3.063368384,7.43412097
0.95,1.429494696,4.930934825,-17.00783646,-27.88310868,1000,-11.90858711,24.27890602,21.06936559,0,28.30439615,2.293682674,-18.4771207,10.63043412,16.03508842,23.31252388,3.46197847,7.235379246
0.955,1.397055001,4.988865443,-17.0438119,-28.75908299,1000,-13.00266116,24.22866412,20.5744085,0,27.53065238,2.171423548,-18.48966224,11.4499895,15.82335364,23.25594636,3.875903028,6.956109646
0.96,1.359037492,5.048235093,-17.02227865,-29.66617065,1000,-14.20562735,24.12730329,20.02897986,1000,26.62366321,2.040453881,-18.440332,12.35864113,15.53413588,23.15398387,4.288913648,6.594311483
0.965,1.316446765,5.108153939,-16.9398373,-30.6046212,1000,-15.52415519,23.97509052,19.44876724,1000,25.60005669,1.903368702,-18.32676527,13.36018564,15.16116283,23.00674517,4.68691353,6.1508121
0.97,1.270455089,5.167695827,-16.79320697,-31.57434311,1000,-16.96399612,23.77344336,18.84709356,1000,24.47772379,1.763337839,-18.14691735,14.45793193,14.69879102,22.81529499,5.059100987,5.630135857
0.975,1.222415061,5.225964877,-16.57939759,-32.57484437,1000,-18.52952294,23.52521113,18.23422366,1000,23.27534804,1.624132372,-17.89924961,15.65448981,14.1424143,22.58189402,5.398879849,5.040733276
0.98,1.173853788,5.28216001,-16.29593838,-33.60517879,1000,-20.2232186,23.2350231,17.61701047,1000,22.011819,1.490063751,-17.58294723,16.95151653,13.48893166,22.31031134,5.704503257,4.394722925
0.985,1.126450052,5.335641548,-15.94110968,-34.66389061,1000,-22.04512995,22.9096314,16.99903546,1000,20.7058794,1.36578216,-17.19811954,18.34946523,12.73725383,22.0061445,5.979269028,3.707358855
0.99,1.081969549,5.385996614,-15.51416513,-35.74893449,1000,-23.99233258,22.55813965,16.38130612,1000,19.37583,1.255862324,-16.74594532,19.84732466,11.88877957,21.67707937,6.231111171,2.996005625
0.995,1.042129012,5.433092146,-15.01552507,-36.85755103,1000,-26.05842973,22.19183861,15.76326848,1000,18.03916033,1.164207868,-16.22871481,21.44234795,10.94779699,21.33285018,6.471523203,2.278741228
1,1.008443807,5.477105309,-14.4469072,-37.98611409,1000,-28.23312257,21.82334111,15.14371252,1000,16.71200898,1.09352704,-15.6497924,23.12981488,9.921782964,20.98453923,6.713886063,1.572913779
1.005,0.9821121375,5.518515943,-13.81134117,-39.13000731,1000,-30.50189039,21.46496836,14.52130359,1000,15.40879356,1.045069772,-15.01350407,24.90292926,8.821611378,20.6431038,6.971394501,0.8942518411
1.01,0.9639290762,5.558065238,-13.11303591,-40.28354635,1000,-32.84577215,21.12675944,13.89474011,1000,14.14220245,1.018677371,-14.32491262,26.75289625,7.661682457,20.31749684,7.254948295,0.2567135788
1.015,0.9542165249,5.59666669,-12.35714035,-41.43996199,1000,-35.24142832,20.81470598,13.26277548,1000,12.92329546,1.013074689,-13.58950228,28.66915066,6.45979563,20.01299188,7.571380897,-0.3274193658
1.02,0.9527607092,5.635311837,-11.54944633,-42.59143275,1000,-37.66166772,20.52979385,12.62430902,1000,11.76149487,1.026231905,-12.81280441,30.63967887,5.236557244,19.73029213,7.922412796,-0.8476295574
1.025,0.9587682281,5.674980252,-10.69603787,-43.72915719,1000,-40.07627996,20.26817131,11.97858595,1000,10.66446743,1.055644718,-11.99997346,32.65142114,4.01446008,19.46572983,8.304615436,-1.295471796
1.03,0.9708805899,5.716563456,-9.802907675,-44.8434613,1000,-42.4528802,20.02237922,11.3254088,1000,9.638164559,1.098487343,-11.15537117,34.69072682,2.816911791,19.21246449,8.710427833,-1.664740117
1.035,0.9872711383,5.760804236,-8.875641098,-45.92395169,0,-44.75785088,19.78320803,10.66526967,1000,8.686899154,1.151704265,-10.28229396,36.74375308,1.667135192,18.96224635,9.129889152,-1.951526773
1.04,1.005827007,5.808244312,-7.91925831,-46.95974988,0,-46.957258,19.54150625,9.999361649,1000,7.813333962,1.212118648,-9.382952341,38.79673011,0.5871288,18.70709223,9.552455094,-2.154257027
1.045,1.024374512,5.859175204,-6.938201134,-47.93990453,0,-49.01766865,19.28945233,9.329495136,1000,7.018446086,1.276595525,-8.458664424,40.83618169,-0.4030976043,18.44042742,9.968379988,-2.273659353
1.05,1.040886202,5.913589909,-5.936429769,-48.85391572,0,-50.90714841,19.0212186,8.657983969,1000,6.301442073,1.342241134,-7.510183023,42.84908338,-1.286254182,18.15766425,10.36951741,-2.312757348
1.055,1.053656548,5.971145262,-4.917581442,-49.69227028,0,-52.59635782,18.7331464,7.987542441,1000,5.659954316,1.406625398,-6.538098847,44.82294216,-2.048359916,17.85632048,10.74960475,-2.276595726
1.06,1.061430412,6.031144622,-3.885148723,-50.44690964,0,-54.0601344,18.42352907,7.321193023,1000,5.090309556,1.467977739,-5.543250845,46.74582239,-2.67948907,17.53575126,11.10411597,-2.171900898
1.065,1.063482638,6.092554747,-2.842614567,-51.11155617,0,-55.27953233,18.09214045,6.662152287,1000,4.587919691,1.525308739,-4.52706463,48.60637831,-3.174615957,17.19660795,11.42985102,-2.006594242
1.07,1.059645016,6.154052634,-1.793520594,-51.68185575,0,-56.24411893,17.73960994,6.013675549,1000,4.147581898,1.578429185,-3.491774789,50.39393106,-3.534421043,16.8401226,11.72439352,-1.789344717
1.075,1.050271666,6.214101373,-0.7414602226,-52.15524891,0,-56.95355922,17.36681845,5.37884572,1000,3.763684834,1.627845433,-2.440496944,52.09854149,-3.765416542,16.46742333,11.9856455,-1.529149355
1.08,1.036142112,6.271028304,0.3099825019,-52.53060171,0,-57.41793176,16.97453255,4.76033936,1000,3.430339741,1.674549825,-1.377154019,53.71103017,-3.879328432,16.07913584,12.21165036,-1.234950927
1.085,1.018322517,6.323091825,1.357281426,-52.80776033,0,-57.65633775,16.56331983,4.160230731,1000,3.141634426,1.719751314,-0.3063349313,55.22294122,-3.891532897,15.67532902,12.40070029,-0.9151622617
1.09,0.9980315121,6.36853626,2.396990935,-52.98715895,0,-57.69402454,16.13362183,3.579890945,1000,2.891815999,1.764640258,0.766861538,56.62649999,-3.818823883,15.25565837,12.55154659,-0.5773508678
1.095,0.9765279109,6.40564683,3.425768593,-53.06956324,0,-57.55924995,15.68584012,3.020004445,1000,2.675404136,1.810226236,1.837007969,57.91460922,-3.677639726,14.8195501,12.66352806,-0.2281092018
1.1,0.9550334408,6.432813805,4.440427538,-53.05606054,0,-57.28035468,15.2203627,2.480694303,1000,2.48728404,1.857245523,2.898568276,59.08097494,-3.482880235,14.36632696,12.73654027,0.1269549711
1.105,0.9346724598,6.448604331,5.438033332,-52.94822248,0,-56.88337799,14.73754658,1.961695374,1000,2.322768492,1.906092268,3.946177248,60.12035952,-3.247297996,13.89528855,12.77090666,0.4831500478
1.11,0.9164268063,6.451831965,6.41600958,-52.74834442,0,-56.39040758,14.23768997,1.46251108,1000,2.177651991,1.956727674,4.974919753,61.02886952,-2.981414755,13.40576436,12.76724335,0.8366362366
1.115,0.9010932675,6.441614394,7.372221928,-52.45959677,0,-55.81854521,13.72101793,0.9825208467,1000,2.048231559,2.008578169,5.980586919,61.80414296,-2.693758972,12.89716672,12.72636668,1.184360145
1.12,0.8892618908,6.417416857,8.304986834,-52.08608281,0,-55.17943211,13.18768366,0.5210336081,1000,1.93128709,2.060496355,6.959792889,62.44543109,-2.391077795,12.3690275,12.64925851,1.523992091
1.125,0.8813037743,6.379076006,9.213018802,-51.6326922,0,-54.47932033,12.6377748,0.07730054489,1000,1.824048419,2.110800268,7.90998853,62.9535052,-2.078552274,11.82102291,12.53705912,1.853870454
1.13,0.8773816391,6.326801474,10.09533355,-51.1048464,0,-53.71966252,12.07131678,-0.3494969712,1000,1.724161729,2.157429078,8.829376201,63.33049191,-1.759935317,11.25296971,12.39106294,2.172951372
